"GROUP"	"LABEL"
"957"	22	"GSM358455"
"958"	22	"GSM656739"
"959"	22	"GSM656688"
"960"	22	"GSM656678"
"961"	22	"GSM656564"
"962"	22	"GSM656870"
"963"	22	"GSM152664"
"964"	22	"GSM152666"
"965"	22	"GSM152695"
"966"	22	"GSM117720"
"967"	22	"GSM152710"
"968"	22	"GSM301667"
"969"	22	"GSM353901"
"970"	22	"GSM972138"
"971"	22	"GSM972135"
"972"	22	"GSM152573"
"973"	22	"GSM53130"
"974"	22	"GSM972159"
"975"	22	"GSM1519437"
"976"	22	"GSM89007"
"977"	22	"GSM972272"
"978"	22	"GSM972269"
"979"	22	"GSM358367"
"980"	22	"GSM972268"
"981"	22	"GSM76529"
"982"	22	"GSM972259"
"983"	22	"GSM972247"
"984"	22	"GSM972295"
"985"	22	"GSM138052"
"986"	22	"GSM117683"
"987"	22	"GSM972273"
"988"	22	"GSM972227"
"989"	22	"GSM972228"
